ID,id_student,code_module,code_presentation,url,forumng,homepage,oucontent,subpage,resource,sharedsubpage,page,questionnaire,ouwiki,htmlactivity,ouelluminate,dataplus,externalquiz,repeatactivity,dualpane,quiz,glossary,oucollaborate,folder,acumneg,acumg 
19792,626927,GGG,2014B,0,3,41,43,2,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,35,85
19793,626928,BBB,2014B,4,34,81,26,13,5,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,246
19794,626930,CCC,2014B,2,8,38,0,8,11,0,0,0,0,0,0,0,0,0,0,58,0,0,0,24,101
19795,626930,DDD,2014B,3,16,45,43,23,9,0,0,0,2,0,0,0,2,0,0,0,0,1,0,58,86
19796,626951,BBB,2014B,17,167,185,27,66,45,0,0,0,0,0,0,0,0,0,0,70,1,0,0,11,567
19797,626966,BBB,2014B,69,148,196,17,20,24,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,551
19798,626979,DDD,2014B,8,178,206,295,49,20,0,0,0,33,0,0,0,1,0,0,0,0,9,0,6,793
19799,626982,GGG,2014B,0,33,79,286,17,23,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,620
19800,626987,FFF,2014B,29,618,715,2046,425,52,0,25,0,8,0,0,6,0,0,0,1094,0,18,5,36,5005
19801,626998,CCC,2014B,7,86,76,22,119,53,0,2,0,0,0,0,0,0,0,0,390,0,11,0,1,765
19802,626998,EEE,2014B,5,60,38,102,43,2,0,0,0,0,0,0,0,0,0,0,70,0,4,0,4,320
19803,626998,EEE,2014J,1,0,13,29,7,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,58
19804,627000,BBB,2014B,2,26,42,11,25,18,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,193
19805,627021,DDD,2014B,3,191,106,48,55,30,0,0,0,66,0,0,0,3,0,0,0,0,0,0,0,502
19806,627022,FFF,2014B,9,74,317,521,161,46,0,3,3,5,0,0,0,0,0,0,956,0,0,3,48,2050
19807,627026,FFF,2014B,22,185,249,977,245,18,0,13,9,9,0,0,0,0,0,0,167,0,8,0,36,1866
19808,627027,BBB,2014B,42,444,234,4,12,4,0,0,0,0,0,0,0,0,0,0,58,0,0,0,26,772
19809,627043,GGG,2014B,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19810,627050,GGG,2014B,0,4,48,31,30,11,0,0,0,0,0,0,0,0,0,0,120,4,0,0,0,248
19811,627057,GGG,2014B,0,54,124,132,22,25,0,0,0,0,0,0,0,0,0,0,147,4,0,0,134,374
19812,627061,FFF,2014B,31,341,367,2255,315,19,0,15,12,8,0,0,8,0,0,3,300,0,27,1,73,3629
19813,627066,CCC,2014B,3,4,39,13,41,19,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,276
19814,627067,FFF,2014B,32,482,497,1571,254,42,0,7,15,79,0,0,0,0,0,0,631,0,32,4,56,3590
19815,627071,DDD,2014B,22,183,246,133,203,68,0,0,0,153,0,0,0,13,0,0,0,1,14,0,29,1007
19816,627076,GGG,2014B,0,2,45,20,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,59
19817,627094,BBB,2014B,3,0,12,8,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
19818,627097,DDD,2014J,2,153,110,54,18,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39,320
19819,627100,DDD,2014B,25,573,333,210,269,88,0,0,0,99,0,0,0,6,0,0,0,0,4,0,171,1436
19820,627115,BBB,2014B,29,42,148,9,85,49,0,0,0,0,0,0,0,0,0,0,74,0,0,0,6,430
19821,627118,BBB,2014B,41,141,201,47,101,92,0,0,0,0,0,0,0,0,0,0,140,4,2,0,3,766
19822,627119,BBB,2014J,2,7,49,67,7,22,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,178
19823,627126,FFF,2014B,1,6,76,333,135,19,0,5,0,0,0,0,0,0,0,0,32,0,0,0,0,607
19824,627136,CCC,2014B,13,34,168,10,67,45,0,2,0,0,0,0,0,0,0,0,920,0,4,0,9,1254
19825,627145,FFF,2014B,29,401,302,959,258,29,0,11,29,7,0,0,3,0,0,0,994,0,19,1,8,3034
19826,627160,CCC,2014B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,17,0
19827,627160,EEE,2014B,0,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
19828,627168,CCC,2014B,1,40,44,1,11,24,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,321
19829,627168,EEE,2014B,5,135,74,133,13,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,471
19830,627173,DDD,2014B,4,41,56,49,49,8,0,0,0,47,0,0,0,0,0,0,0,0,2,0,60,196
19831,627176,CCC,2014B,1,3,29,17,7,8,0,0,0,0,0,0,0,0,0,0,106,0,0,0,12,159
19832,627176,FFF,2014B,6,85,167,538,148,31,0,6,0,12,0,0,0,0,0,0,526,0,0,0,51,1468
19833,627179,BBB,2014B,12,35,115,2,23,14,0,0,0,0,0,0,0,0,0,0,55,2,0,0,6,252
19834,627184,CCC,2014J,3,23,140,1,77,86,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,640
19835,627184,DDD,2014B,5,37,161,239,102,49,0,0,0,35,0,0,0,4,0,0,0,5,1,0,90,548
19836,627185,BBB,2014B,35,706,188,26,35,12,0,0,0,0,0,0,0,0,0,0,71,0,0,0,75,998
19837,627190,BBB,2014B,114,1564,629,72,239,161,0,0,0,0,0,0,0,0,0,0,81,13,0,0,104,2769
19838,627217,GGG,2014B,0,414,385,231,37,25,0,0,0,0,0,0,0,0,0,0,90,3,0,0,114,1071
19839,627236,DDD,2014J,39,223,291,745,123,50,0,0,0,0,0,0,0,5,0,0,0,0,41,0,105,1412
19840,627238,FFF,2014B,27,471,432,708,287,49,0,13,10,39,0,0,0,0,0,0,344,0,0,0,399,1981
19841,627244,BBB,2014B,14,487,148,17,63,36,0,0,0,0,0,0,0,0,0,0,53,1,0,0,51,768
19842,627247,FFF,2014B,37,441,590,1861,406,66,0,5,11,31,0,0,0,0,0,5,906,0,0,2,62,4299
19843,627251,GGG,2014B,0,97,75,152,17,24,0,0,0,0,0,0,0,0,0,0,97,0,0,0,26,436
19844,627253,CCC,2014B,3,35,128,9,59,25,0,0,0,0,0,0,0,0,0,0,656,0,0,0,139,776
19845,627264,GGG,2014B,0,414,190,350,13,21,0,0,0,0,0,0,0,0,0,0,106,0,0,0,17,1077
19846,627269,BBB,2014J,4,2009,1331,2465,93,95,0,0,11,0,0,0,0,0,0,0,207,15,21,0,256,5995
19847,627270,BBB,2014B,11,845,172,45,38,262,0,0,0,0,0,0,0,0,0,0,81,0,0,0,212,1242
19848,627276,DDD,2014B,42,224,402,92,192,47,0,0,0,87,0,0,0,7,0,0,0,11,25,0,26,1103
19849,627280,FFF,2014B,5,158,88,63,80,14,0,7,0,14,0,0,0,0,0,0,51,0,2,0,0,482
19850,627283,CCC,2014J,6,15,148,36,102,35,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,26,1377
19851,627283,EEE,2014J,35,114,212,408,53,10,0,0,0,301,0,0,0,0,0,0,83,0,0,0,3,1213
19852,627285,BBB,2014B,16,79,103,14,45,42,0,0,0,0,0,0,0,0,0,0,49,4,0,0,23,329
19853,627290,CCC,2014J,2,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,28
19854,627290,EEE,2014B,20,10,87,302,3,1,0,0,0,1,0,0,0,0,0,0,136,0,1,0,1,560
19855,627295,CCC,2014J,1,23,97,92,52,30,0,0,0,0,0,0,0,0,0,0,405,0,0,0,195,505
19856,627295,DDD,2014J,18,248,394,200,258,107,0,0,0,0,0,0,0,6,0,0,0,0,132,0,135,1228
19857,627307,CCC,2014B,2,0,42,51,4,18,0,0,0,0,0,0,0,0,0,0,81,0,0,0,72,126
19858,627307,FFF,2014B,24,192,383,838,169,16,0,9,9,29,0,0,3,0,0,0,585,0,2,2,65,2196
19859,627312,EEE,2014J,27,29,180,520,18,8,0,0,0,116,0,0,0,0,0,0,92,0,1,0,188,803
19860,627316,BBB,2014B,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19861,627321,BBB,2014B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
19862,627322,DDD,2014B,32,788,397,208,271,78,0,0,0,91,0,0,0,13,0,0,0,0,14,0,40,1852
19863,627327,GGG,2014B,0,211,175,570,17,31,0,0,0,0,0,0,0,0,0,0,139,29,0,0,28,1144
19864,627330,GGG,2014B,0,32,111,276,48,34,0,0,0,0,0,0,0,0,0,0,100,0,0,0,48,553
19865,627333,DDD,2014B,40,199,209,15,215,45,0,0,0,36,0,0,0,18,0,0,0,0,31,0,24,784
19866,627343,CCC,2014B,9,277,256,10,120,100,0,2,0,0,0,0,0,0,0,0,723,0,0,0,17,1480
19867,627348,CCC,2014B,4,45,160,3,121,68,0,1,0,0,0,0,0,0,0,0,540,0,0,0,13,929
19868,627365,FFF,2014J,71,472,545,1349,364,86,0,7,22,91,3,0,5,0,0,2,1003,0,8,0,98,3930
19869,627366,FFF,2014B,1,33,52,20,32,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,155
19870,627367,DDD,2014B,15,208,237,175,88,35,0,0,0,47,0,0,0,9,0,0,0,0,16,0,82,748
19871,627367,DDD,2014J,0,7,32,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49
19872,627370,DDD,2014B,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
19873,627374,CCC,2014B,3,29,71,24,76,21,0,0,0,0,0,0,0,0,0,0,495,0,0,0,9,710
19874,627379,FFF,2014J,0,10,51,51,26,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,150
19875,627380,BBB,2014B,42,1077,213,119,89,34,0,0,0,0,0,0,0,0,0,0,68,7,0,0,82,1567
19876,627383,FFF,2014B,0,0,25,27,12,4,0,1,0,0,0,0,0,0,0,0,49,0,1,0,0,119
19877,627386,CCC,2014B,2,0,44,18,18,13,0,0,0,0,0,0,0,0,0,0,146,0,1,0,12,230
19878,627387,CCC,2014B,1,7,81,6,33,33,0,1,0,0,0,0,0,0,0,0,311,0,0,0,0,473
19879,627387,EEE,2014B,16,15,113,359,12,4,0,0,0,42,0,0,0,0,0,0,77,0,0,0,0,638
19880,627388,BBB,2014B,18,150,89,10,8,8,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,354
19881,627390,EEE,2014B,7,4,210,299,8,3,0,0,0,0,0,0,0,0,0,0,135,0,0,0,332,334
19882,627395,FFF,2014B,0,0,8,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0
19883,627397,DDD,2014B,17,284,264,241,277,106,0,0,0,75,0,0,0,15,0,0,0,0,16,0,36,1259
19884,627399,CCC,2014B,8,402,401,398,355,120,0,0,0,0,0,0,0,0,0,0,4894,0,9,0,84,6503
19885,627399,EEE,2014B,83,469,427,722,50,111,0,2,0,645,0,0,0,0,0,0,216,0,3,0,69,2659
19886,627401,CCC,2014J,9,0,82,0,44,34,0,1,0,0,0,0,0,0,0,0,258,0,0,0,0,428
19887,627401,EEE,2014B,21,78,165,1284,41,11,0,0,0,180,0,0,0,0,0,1,149,0,0,0,12,1918
19888,627403,BBB,2014B,41,1255,536,21,98,48,1,0,0,0,0,0,0,0,0,0,145,0,1,0,99,2047
19889,627416,DDD,2014B,21,162,152,31,145,18,0,0,0,31,0,0,0,4,0,0,0,0,8,0,103,469
19890,627416,DDD,2014J,0,30,32,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55
19891,627417,CCC,2014J,13,454,484,190,107,162,0,3,0,0,0,0,0,0,0,0,649,0,0,0,81,1981
19892,627417,FFF,2014B,67,579,727,2229,346,45,0,25,42,47,0,0,35,0,0,3,448,0,7,3,216,4387
19893,627427,BBB,2014B,6,91,38,0,10,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,172
19894,627435,CCC,2014B,3,7,40,2,37,25,0,0,0,0,0,0,0,0,0,0,358,0,0,0,56,416
19895,627441,GGG,2014B,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15
19896,627442,FFF,2014B,4,115,135,433,205,27,0,7,0,1,0,0,0,0,0,0,265,0,0,2,20,1174
19897,627450,CCC,2014J,9,413,325,229,147,81,0,0,0,0,0,0,0,0,0,0,486,0,0,0,14,1676
19898,627450,EEE,2014B,103,617,548,1170,34,28,0,0,0,536,0,0,0,0,0,0,126,0,5,0,169,2998
19899,627453,DDD,2014J,14,9,128,161,61,31,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,406
19900,627457,EEE,2014J,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,20
19901,627461,EEE,2014B,9,20,57,157,5,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,345
19902,627468,FFF,2014B,12,121,183,579,187,25,0,10,0,1,0,0,0,0,0,0,371,0,0,0,60,1429
19903,627471,CCC,2014J,7,432,296,557,171,90,0,3,0,0,0,0,0,0,0,0,2304,0,1,0,34,3827
19904,627471,EEE,2014B,13,44,79,1187,0,12,0,0,0,204,0,0,0,0,0,0,194,0,0,0,44,1689
19905,627476,DDD,2014J,11,474,277,141,163,52,0,0,0,0,0,0,0,6,0,0,0,37,13,0,205,969
19906,627481,GGG,2014J,0,29,79,151,15,22,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,381
19907,627500,CCC,2014B,6,9,64,9,23,25,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,228
19908,627500,EEE,2014B,5,20,97,262,13,2,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,485
19909,627509,BBB,2014B,2,277,89,12,3,3,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4,464
19910,627516,EEE,2014B,103,295,493,975,12,105,0,0,0,426,0,0,0,0,0,0,179,0,1,0,123,2466
19911,627520,CCC,2014B,1,10,37,22,12,11,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,136
19912,627521,FFF,2014B,12,198,295,1179,176,20,0,7,12,10,0,0,0,0,0,0,531,0,1,2,74,2369
19913,627524,FFF,2014B,0,22,36,231,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,315
19914,627527,CCC,2014J,2,17,44,0,34,12,0,2,0,0,0,0,0,0,0,0,220,0,3,0,0,334
19915,627528,BBB,2014B,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19916,627530,GGG,2014B,0,0,81,132,8,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,299
19917,627536,DDD,2014B,3,42,74,188,79,33,0,0,0,27,0,0,0,3,0,0,0,0,1,0,21,429
19918,627549,BBB,2014B,46,838,252,11,30,15,0,0,0,0,0,0,0,0,0,0,85,0,0,0,121,1156
19919,627550,BBB,2014B,79,85,193,31,29,22,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,569
19920,627563,BBB,2014J,1,20,349,1238,42,220,0,0,19,0,0,0,0,0,0,0,169,6,11,0,96,1979
19921,627569,FFF,2014B,0,14,19,38,14,7,0,1,0,0,0,0,0,0,0,0,19,0,0,0,19,93
19922,627581,CCC,2014J,3,18,50,3,5,4,0,0,0,0,0,0,0,0,0,0,43,0,0,0,13,113
19923,627581,DDD,2014B,11,187,331,60,72,29,0,0,0,170,0,0,0,1,0,0,0,0,6,0,128,739
19924,627595,FFF,2014B,19,650,398,1367,275,28,0,8,17,22,0,0,23,0,0,0,1035,0,9,1,308,3544
19925,627597,GGG,2014B,0,37,133,164,18,20,0,0,0,0,0,0,0,0,0,0,84,2,0,0,0,458
19926,627599,CCC,2014J,1,6,11,0,9,11,0,0,0,0,0,0,0,0,0,0,103,0,0,0,2,139
19927,627613,BBB,2014B,10,100,20,1,8,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,169
19928,627616,DDD,2014B,9,40,51,37,46,10,0,0,0,1,0,0,0,2,0,0,0,0,12,0,110,98
19929,627618,DDD,2014J,10,14,159,88,131,46,0,0,0,0,0,0,0,21,0,0,0,3,11,0,69,414
19930,627620,FFF,2014B,41,134,384,1578,532,37,0,8,8,16,0,0,5,0,0,0,1156,3,6,1,59,3850
19931,627622,FFF,2014B,27,179,222,715,152,21,0,4,6,9,0,0,0,0,0,0,1147,0,4,2,0,2488
19932,627632,CCC,2014B,1,0,11,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
19933,627635,CCC,2014B,0,0,20,11,16,8,0,0,0,0,0,0,0,0,0,0,41,0,0,0,14,82
19934,627636,CCC,2014B,1,0,51,29,6,8,0,0,0,0,0,0,0,0,0,0,297,0,0,0,219,173
19935,627636,EEE,2014B,107,177,413,965,79,22,0,0,0,130,0,0,0,0,0,2,213,0,2,0,11,2099
19936,627638,DDD,2014B,59,317,334,185,75,18,0,0,0,38,0,0,0,1,0,0,0,0,13,0,288,752
19937,627647,BBB,2014B,72,1034,527,62,116,117,0,0,0,0,0,0,0,0,0,0,227,0,0,0,137,2018
19938,627655,DDD,2014B,0,4,29,40,21,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101
19939,627659,BBB,2014B,1,27,14,7,6,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,79
19940,627660,BBB,2014J,2,79,214,1063,52,62,0,0,11,0,0,0,0,0,0,0,201,2,2,0,35,1653
19941,627661,GGG,2014B,0,0,41,45,25,8,0,0,0,0,0,0,0,0,0,0,118,0,0,0,7,230
19942,627679,FFF,2014B,33,919,783,2559,356,63,0,21,9,52,0,0,0,0,0,0,663,0,0,2,250,5210
19943,627680,BBB,2014B,2,53,13,1,7,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,45,45
19944,627685,BBB,2014B,7,30,45,31,36,13,0,0,0,0,0,0,0,0,0,0,102,0,2,0,0,266
19945,627691,CCC,2014B,3,87,243,31,180,78,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,15,2613
19946,627692,FFF,2014B,22,320,592,2036,422,46,0,10,6,11,0,0,0,0,0,0,958,0,1,5,72,4357
19947,627695,DDD,2014J,14,14,81,255,144,44,0,0,0,0,0,0,0,0,0,0,0,6,8,0,36,530
19948,627711,CCC,2014B,6,202,133,63,73,47,0,0,0,0,0,0,0,0,0,0,356,0,0,0,89,791
19949,627711,EEE,2014B,60,359,265,464,57,22,0,0,0,16,0,0,0,0,0,0,117,0,1,0,285,1076
19950,627717,FFF,2014B,10,183,335,1053,251,31,0,6,12,29,0,0,16,0,0,1,1291,0,7,1,142,3084
19951,627727,FFF,2014B,8,62,51,28,52,7,0,2,0,1,0,0,0,0,0,0,137,0,1,0,1,348
19952,627747,CCC,2014B,10,33,211,7,190,57,0,1,0,0,0,0,0,0,0,0,673,0,0,0,0,1182
19953,627750,CCC,2014B,6,101,97,0,58,37,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,516
19954,627750,EEE,2014B,27,106,152,402,32,14,0,0,0,70,0,0,0,0,0,0,145,0,1,0,0,949
19955,627751,FFF,2014B,10,177,184,561,145,7,0,3,0,3,0,0,0,0,0,0,24,0,8,0,76,1046
19956,627764,GGG,2014B,0,12,31,39,14,7,0,0,0,0,0,0,0,0,0,0,86,0,0,0,32,157
19957,627772,DDD,2014B,12,122,179,286,145,41,0,0,0,70,0,0,0,8,0,0,0,1,1,0,72,793
19958,627773,GGG,2014B,0,101,99,212,38,22,0,0,0,0,0,0,0,0,0,0,92,1,0,0,55,510
19959,627777,BBB,2014B,27,39,214,29,123,77,0,0,0,0,0,0,0,0,0,0,94,0,0,0,19,584
19960,627784,CCC,2014B,9,4,109,1,94,45,0,0,0,0,0,0,0,0,0,0,393,0,2,0,9,648
19961,627787,GGG,2014B,0,683,303,418,28,21,0,0,0,0,0,0,0,0,0,0,136,1,0,0,7,1583
19962,627808,FFF,2014B,18,229,179,454,86,15,0,10,11,20,0,0,0,0,0,1,162,0,3,0,86,1102
19963,627809,GGG,2014J,0,2,12,12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
19964,627812,GGG,2014B,0,0,16,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
19965,627812,GGG,2014J,0,0,51,45,13,10,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,182
19966,627821,GGG,2014B,0,76,107,189,38,38,0,0,0,0,0,0,0,0,0,0,74,1,0,0,55,468
19967,627827,GGG,2014B,0,54,97,300,42,24,0,0,0,0,0,0,0,0,0,0,121,2,0,0,0,640
19968,627829,FFF,2014J,17,157,496,1373,404,59,0,3,3,24,2,0,6,0,0,0,900,0,13,0,3,3454
19969,627834,GGG,2014B,0,17,86,223,27,4,0,0,0,0,0,0,0,0,0,0,140,2,0,0,0,499
19970,627840,FFF,2014B,9,207,187,435,114,48,0,9,11,27,0,0,0,0,0,1,192,0,4,0,27,1217
19971,627843,GGG,2014B,0,4,69,56,15,21,0,0,0,0,0,0,0,0,0,0,23,2,0,0,6,184
19972,627847,FFF,2014B,3,72,122,297,80,19,0,6,4,49,0,0,0,0,0,0,87,0,4,0,46,697
19973,627860,FFF,2014B,17,312,286,625,200,22,0,8,3,19,0,0,0,0,0,0,653,0,2,2,72,2077
19974,627879,DDD,2014B,11,486,246,59,114,14,0,0,0,135,0,0,0,4,0,0,0,0,2,0,37,1034
19975,627882,DDD,2014B,286,510,830,83,428,119,0,0,0,304,0,0,0,32,0,0,0,7,24,0,61,2562
19976,627886,FFF,2014B,22,1091,489,1669,415,31,0,4,4,34,0,0,0,0,0,0,744,0,1,3,377,4130
19977,627891,DDD,2014B,4,82,69,39,34,9,0,0,0,60,0,0,0,0,0,0,0,0,10,0,3,304
19978,627895,GGG,2014B,0,63,81,207,6,13,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,452
19979,627901,GGG,2014B,0,170,92,142,21,10,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,521
19980,627907,CCC,2014B,4,36,33,47,12,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,22,143
19981,627907,EEE,2014B,44,385,320,681,7,7,0,0,0,118,0,0,0,0,0,2,285,0,4,0,13,1840
19982,627924,DDD,2014B,5,65,124,63,52,49,0,0,0,60,0,0,0,3,0,0,0,0,1,0,20,402
19983,627933,CCC,2014B,5,54,113,13,69,40,0,0,0,0,0,0,0,0,0,0,289,0,0,0,8,575
19984,627935,EEE,2014J,6,2,51,141,2,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,2,306
19985,627947,CCC,2014B,3,18,131,114,58,67,0,0,0,0,0,0,0,0,0,0,913,0,0,0,95,1209
19986,627947,CCC,2014J,1,25,81,27,31,38,0,0,0,0,0,0,0,0,0,0,425,0,0,0,164,464
19987,627948,BBB,2014B,0,102,64,11,10,5,0,0,0,0,0,0,0,0,0,0,83,1,0,0,1,275
19988,627961,EEE,2014B,18,102,98,346,6,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,22,681
19989,627968,BBB,2014J,0,15,207,803,24,62,0,0,0,0,0,0,0,0,0,0,50,2,3,0,77,1089
19990,627973,GGG,2014B,0,10,77,39,11,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,151
19991,628004,FFF,2014B,40,1198,805,1368,413,45,0,11,1,13,0,0,0,0,0,0,1462,0,1,1,917,4441
19992,628006,BBB,2014B,122,2451,992,167,215,171,0,0,0,0,0,0,0,0,0,0,114,1,1,0,258,3976
19993,628008,CCC,2014J,1,14,19,0,1,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,64
19994,628008,DDD,2014B,29,326,260,113,116,16,0,0,0,60,0,0,0,2,0,0,0,0,2,0,24,900
19995,628010,FFF,2014B,0,0,3,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
19996,628022,CCC,2014B,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
19997,628029,CCC,2014B,3,33,236,47,116,79,0,1,0,0,0,0,0,0,0,0,575,0,0,0,1,1089
19998,628034,CCC,2014J,51,346,542,250,273,80,0,3,0,0,0,0,0,0,0,0,1612,0,4,0,97,3064
19999,628034,FFF,2014B,96,623,1047,3205,670,48,0,25,36,106,0,0,55,0,0,6,1038,76,6,4,87,6954
20000,628038,FFF,2014B,5,297,117,286,160,18,0,9,0,4,0,0,0,0,0,0,614,0,9,4,68,1455
20001,628053,CCC,2014B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20002,628054,EEE,2014B,44,149,196,823,23,6,0,1,0,71,0,0,0,0,0,0,111,0,4,0,0,1428
20003,628054,EEE,2014J,7,93,56,205,27,9,0,0,0,99,0,0,0,0,0,0,0,0,1,0,0,497
20004,628054,FFF,2014J,7,202,101,393,215,15,0,4,4,2,9,0,0,0,0,0,283,0,1,0,32,1204
20005,628058,FFF,2014B,38,139,377,1632,207,25,0,6,19,16,0,0,4,0,0,1,648,0,1,2,30,3085
20006,628086,CCC,2014B,7,1003,373,25,86,35,0,1,0,0,0,0,0,0,0,0,708,0,1,0,25,2214
20007,628088,AAA,2014J,0,214,69,196,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,424
20008,628090,CCC,2014B,3,59,43,1,35,13,0,0,0,0,0,0,0,0,0,0,292,0,5,0,8,443
20009,628098,FFF,2014B,27,620,324,738,259,31,0,11,9,26,0,0,0,0,0,0,696,0,4,2,552,2195
20010,628099,DDD,2014B,39,80,373,306,281,120,0,0,0,95,0,0,0,8,0,0,0,0,5,0,46,1261
20011,628110,FFF,2014B,0,71,45,76,31,9,0,4,0,2,0,0,0,0,0,0,46,0,1,0,22,263
20012,628114,CCC,2014J,3,127,194,11,95,76,0,1,0,0,0,0,0,0,0,0,1776,0,0,0,6,2277
20013,628114,FFF,2014B,28,430,432,1858,282,27,0,16,28,38,0,0,17,0,0,3,601,0,7,1,61,3707
20014,628117,FFF,2014B,8,11,202,783,181,16,0,7,16,5,0,0,0,0,0,0,690,0,1,1,33,1888
20015,628119,BBB,2014B,44,721,251,28,32,8,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1179
20016,628122,CCC,2014B,1,29,42,2,9,7,0,0,0,0,0,0,0,0,0,0,104,0,0,0,12,182
20017,628140,FFF,2014B,62,338,1042,2771,569,54,0,14,12,17,0,0,22,0,0,2,924,0,4,6,346,5491
20018,628141,FFF,2014B,2,23,71,77,58,11,0,5,0,0,0,0,0,0,0,0,4,0,6,0,32,225
20019,628143,FFF,2014B,11,144,119,155,103,55,0,6,0,1,0,0,0,0,0,0,570,0,10,0,39,1135
20020,628149,FFF,2014J,49,720,1090,3323,643,56,0,17,40,12,3,0,15,0,0,3,1628,0,5,0,219,7385
20021,628152,FFF,2014B,23,372,519,1884,222,31,0,8,3,11,0,0,0,0,0,0,674,0,15,2,0,3764
20022,628157,CCC,2014B,18,240,273,40,117,68,0,1,0,0,0,0,0,0,0,0,940,0,5,0,273,1429
20023,628157,FFF,2014J,8,130,140,281,98,13,0,2,0,0,2,0,0,0,0,0,530,0,0,0,31,1173
20024,628172,GGG,2014J,0,0,56,122,18,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,228
20025,628174,FFF,2014B,22,139,426,1442,282,30,0,13,15,34,0,0,1,0,0,0,976,0,3,1,145,3239
20026,628176,BBB,2014B,41,382,217,40,53,38,0,0,0,0,0,0,0,0,0,0,91,0,1,0,32,831
20027,628178,BBB,2014B,96,1412,647,117,117,78,0,0,0,0,0,0,0,0,0,0,151,11,0,0,27,2602
