ID,code_module,code_presentation,id_student,date_registration,date_unregistration
24715,FFF,2013J,561386,-29,
24716,FFF,2013J,561542,-67,
24717,FFF,2013J,561714,-144,
24718,FFF,2013J,561865,6,
24719,FFF,2013J,561867,-8,
24720,FFF,2013J,561868,-8,
24721,FFF,2013J,561873,-11,
24722,FFF,2013J,561874,-8,
24723,FFF,2013J,561878,-11,
24724,FFF,2013J,561879,-8,
24725,FFF,2013J,561880,-8,144
24726,FFF,2013J,561889,-11,
24727,FFF,2013J,561929,-11,
24728,FFF,2013J,561930,-196,
24729,FFF,2013J,561976,-8,
24730,FFF,2013J,562377,-115,
24731,FFF,2013J,562428,-28,-9
24732,FFF,2013J,562448,-18,
24733,FFF,2013J,562460,-72,156
24734,FFF,2013J,562763,-89,
24735,FFF,2013J,562920,-59,
24736,FFF,2013J,563014,-51,133
24737,FFF,2013J,563019,-31,
24738,FFF,2013J,563020,-46,93
24739,FFF,2013J,563051,-102,
24740,FFF,2013J,563196,-154,213
24741,FFF,2013J,563239,-74,-50
24742,FFF,2013J,563299,-121,
24743,FFF,2013J,563430,-57,0
24744,FFF,2013J,563636,-92,
24745,FFF,2013J,563742,-136,165
24746,FFF,2013J,563783,-144,
24747,FFF,2013J,563787,-81,
24748,FFF,2013J,564119,-65,
24749,FFF,2013J,564262,-124,
24750,FFF,2013J,564437,-115,
24751,FFF,2013J,564702,-136,
24752,FFF,2013J,564770,-59,84
24753,FFF,2013J,564821,-149,111
24754,FFF,2013J,564981,-74,
24755,FFF,2013J,565469,-195,97
24756,FFF,2013J,565587,-150,
24757,FFF,2013J,565608,-141,0
24758,FFF,2013J,565653,-117,229
24759,FFF,2013J,565698,-73,
24760,FFF,2013J,565849,-11,
24761,FFF,2013J,565977,-149,-52
24762,FFF,2013J,565990,-143,
24763,FFF,2013J,565997,-81,157
24764,FFF,2013J,566009,-149,
24765,FFF,2013J,566135,-22,
24766,FFF,2013J,566172,-162,58
24767,FFF,2013J,566270,-102,
24768,FFF,2013J,566465,-107,
24769,FFF,2013J,566675,-185,0
24770,FFF,2013J,566817,-136,
24771,FFF,2013J,566823,-154,139
24772,FFF,2013J,566863,-92,
24773,FFF,2013J,566973,-67,
24774,FFF,2013J,567165,-109,
24775,FFF,2013J,567222,-17,
24776,FFF,2013J,567223,-136,
24777,FFF,2013J,567312,-96,
24778,FFF,2013J,567676,-53,
24779,FFF,2013J,567880,-185,
24780,FFF,2013J,567888,-156,
24781,FFF,2013J,567901,-191,
24782,FFF,2013J,568084,-31,
24783,FFF,2013J,568132,-144,
24784,FFF,2013J,568153,-67,
24785,FFF,2013J,568184,-24,
24786,FFF,2013J,568204,-149,
24787,FFF,2013J,568207,-30,
24788,FFF,2013J,568234,-117,
24789,FFF,2013J,568333,-123,
24790,FFF,2013J,568381,-96,
24791,FFF,2013J,568444,-28,30
24792,FFF,2013J,568450,-195,
24793,FFF,2013J,568551,-62,
24794,FFF,2013J,568592,-53,
24795,FFF,2013J,568602,-195,137
24796,FFF,2013J,568644,-44,
24797,FFF,2013J,568763,-38,
24798,FFF,2013J,568767,-32,
24799,FFF,2013J,568774,-170,
24800,FFF,2013J,568857,-35,-23
24801,FFF,2013J,568910,-81,
24802,FFF,2013J,568987,-194,170
24803,FFF,2013J,568998,-121,34
24804,FFF,2013J,569016,-59,
24805,FFF,2013J,569070,-150,-17
24806,FFF,2013J,569107,-74,
24807,FFF,2013J,569132,-149,
24808,FFF,2013J,569167,-195,
24809,FFF,2013J,569474,-149,
24810,FFF,2013J,569507,-132,
24811,FFF,2013J,569566,-30,
24812,FFF,2013J,569609,-124,
24813,FFF,2013J,569625,-196,
24814,FFF,2013J,569712,-149,
24815,FFF,2013J,569807,-164,157
24816,FFF,2013J,569994,-63,
24817,FFF,2013J,570004,-101,87
24818,FFF,2013J,570023,-102,61
24819,FFF,2013J,570061,-95,
24820,FFF,2013J,570213,-81,
24821,FFF,2013J,570280,-45,174
24822,FFF,2013J,570428,-149,
24823,FFF,2013J,570455,-28,
24824,FFF,2013J,570515,-158,
24825,FFF,2013J,570517,-49,
24826,FFF,2013J,570550,-150,
24827,FFF,2013J,570689,-143,128
24828,FFF,2013J,570717,-195,
24829,FFF,2013J,570732,-179,
24830,FFF,2013J,570807,-28,
24831,FFF,2013J,570878,-149,
24832,FFF,2013J,570978,-193,
24833,FFF,2013J,571019,-149,
24834,FFF,2013J,571022,-183,
24835,FFF,2013J,571044,-144,-142
24836,FFF,2013J,571079,-38,-4
24837,FFF,2013J,571117,-35,
24838,FFF,2013J,571355,-158,
24839,FFF,2013J,571363,-129,
24840,FFF,2013J,571490,-35,
24841,FFF,2013J,571575,-58,32
24842,FFF,2013J,571612,-53,146
24843,FFF,2013J,571622,-123,
24844,FFF,2013J,571630,-144,39
24845,FFF,2013J,571638,-99,
24846,FFF,2013J,571650,-196,
24847,FFF,2013J,571702,-185,12
24848,FFF,2013J,571757,-156,
24849,FFF,2013J,571800,-143,
24850,FFF,2013J,571802,-144,
24851,FFF,2013J,571828,-149,
24852,FFF,2013J,571831,-196,
24853,FFF,2013J,571844,-109,84
24854,FFF,2013J,571859,-144,
24855,FFF,2013J,571862,-149,
24856,FFF,2013J,571893,-117,
24857,FFF,2013J,571926,-195,
24858,FFF,2013J,571927,-149,
24859,FFF,2013J,571935,-154,0
24860,FFF,2013J,571973,-196,
24861,FFF,2013J,571994,-195,-117
24862,FFF,2013J,572003,-149,
24863,FFF,2013J,572011,-195,
24864,FFF,2013J,572036,-67,
24865,FFF,2013J,572047,-72,
24866,FFF,2013J,572053,-184,
24867,FFF,2013J,572071,-92,166
24868,FFF,2013J,572076,-162,
24869,FFF,2013J,572116,-173,
24870,FFF,2013J,572124,-67,
24871,FFF,2013J,572125,-60,
24872,FFF,2013J,572128,-138,26
24873,FFF,2013J,572179,-65,199
24874,FFF,2013J,572199,-72,
24875,FFF,2013J,572209,-59,38
24876,FFF,2013J,572213,-191,101
24877,FFF,2013J,572250,-144,
24878,FFF,2013J,572265,-73,184
24879,FFF,2013J,572270,-102,
24880,FFF,2013J,572274,-148,
24881,FFF,2013J,572304,-157,
24882,FFF,2013J,572346,-130,
24883,FFF,2013J,572397,-101,
24884,FFF,2013J,572410,-172,
24885,FFF,2013J,572493,-85,
24886,FFF,2013J,572505,-53,
24887,FFF,2013J,572532,-195,97
24888,FFF,2013J,572554,-195,62
24889,FFF,2013J,572560,-106,
24890,FFF,2013J,572584,-121,
24891,FFF,2013J,572588,-89,
24892,FFF,2013J,572589,-149,227
24893,FFF,2013J,572634,-148,
24894,FFF,2013J,572702,-193,
24895,FFF,2013J,572718,-144,
24896,FFF,2013J,572769,-149,
24897,FFF,2013J,572783,-193,
24898,FFF,2013J,572816,-38,44
24899,FFF,2013J,572845,-185,
24900,FFF,2013J,572860,-148,
24901,FFF,2013J,572871,-144,114
24902,FFF,2013J,572910,-191,0
24903,FFF,2013J,572981,-190,-65
24904,FFF,2013J,573007,-71,234
24905,FFF,2013J,573093,-191,
24906,FFF,2013J,573150,-107,
24907,FFF,2013J,573152,-30,
24908,FFF,2013J,573166,-92,
24909,FFF,2013J,573173,-149,
24910,FFF,2013J,573199,-127,
24911,FFF,2013J,573224,-59,
24912,FFF,2013J,573245,-138,
24913,FFF,2013J,573280,-138,
24914,FFF,2013J,573291,-150,129
24915,FFF,2013J,573317,-43,
24916,FFF,2013J,573434,-190,
24917,FFF,2013J,573467,-90,
24918,FFF,2013J,573481,-191,67
24919,FFF,2013J,573639,-124,
24920,FFF,2013J,573674,-85,
24921,FFF,2013J,573678,-58,
24922,FFF,2013J,573696,-100,
24923,FFF,2013J,573697,-144,110
24924,FFF,2013J,573704,-136,
24925,FFF,2013J,573766,-127,
24926,FFF,2013J,573860,-191,
24927,FFF,2013J,573864,-59,
24928,FFF,2013J,573900,-31,
24929,FFF,2013J,573901,-144,
24930,FFF,2013J,573922,-149,-50
24931,FFF,2013J,573951,-148,
24932,FFF,2013J,574056,-190,
24933,FFF,2013J,574070,-109,
24934,FFF,2013J,574078,-190,
24935,FFF,2013J,574207,-136,
24936,FFF,2013J,574232,-101,-22
24937,FFF,2013J,574237,-149,-51
24938,FFF,2013J,574245,-72,
24939,FFF,2013J,574282,-29,37
24940,FFF,2013J,574283,-149,
24941,FFF,2013J,574305,-88,-46
24942,FFF,2013J,574315,-144,
24943,FFF,2013J,574382,-148,
24944,FFF,2013J,574418,-185,
24945,FFF,2013J,574446,-144,
24946,FFF,2013J,574470,-141,91
24947,FFF,2013J,574534,-67,
24948,FFF,2013J,574551,-107,
24949,FFF,2013J,574570,-153,
24950,FFF,2013J,574664,-149,
24951,FFF,2013J,574681,-134,
24952,FFF,2013J,574683,-44,
24953,FFF,2013J,574695,-87,130
24954,FFF,2013J,574722,-60,
24955,FFF,2013J,574732,-144,
24956,FFF,2013J,574735,-95,202
24957,FFF,2013J,574737,-74,0
24958,FFF,2013J,574815,-184,97
24959,FFF,2013J,574820,-81,235
24960,FFF,2013J,574845,-113,
24961,FFF,2013J,574856,-93,
24962,FFF,2013J,574871,-134,109
24963,FFF,2013J,574874,-185,
24964,FFF,2013J,574919,-174,72
24965,FFF,2013J,574950,-136,-14
24966,FFF,2013J,574955,-46,
24967,FFF,2013J,575003,-107,93
24968,FFF,2013J,575019,-100,0
24969,FFF,2013J,575039,-16,
24970,FFF,2013J,575186,-148,
24971,FFF,2013J,575265,-149,
24972,FFF,2013J,575282,-12,
24973,FFF,2013J,575372,-184,
24974,FFF,2013J,575459,-117,73
24975,FFF,2013J,575476,-149,26
24976,FFF,2013J,575512,-184,
24977,FFF,2013J,575533,-30,0
24978,FFF,2013J,575655,-183,-171
24979,FFF,2013J,575678,-71,
24980,FFF,2013J,575797,-164,
24981,FFF,2013J,575822,-113,
24982,FFF,2013J,575875,-107,85
24983,FFF,2013J,575919,-38,
24984,FFF,2013J,575941,-148,25
24985,FFF,2013J,575956,-65,
24986,FFF,2013J,576032,-179,
24987,FFF,2013J,576088,-96,
24988,FFF,2013J,576097,-65,
24989,FFF,2013J,576107,-117,
24990,FFF,2013J,576205,-138,
24991,FFF,2013J,576229,-38,
24992,FFF,2013J,576281,-144,
24993,FFF,2013J,576390,-59,
24994,FFF,2013J,576399,-149,
24995,FFF,2013J,576417,-165,
24996,FFF,2013J,576423,-65,
24997,FFF,2013J,576431,-127,
24998,FFF,2013J,576433,-32,
24999,FFF,2013J,576466,-65,65
25000,FFF,2013J,576512,-22,
25001,FFF,2013J,576518,-144,
25002,FFF,2013J,576568,-144,
25003,FFF,2013J,576670,-149,0
25004,FFF,2013J,576672,-149,
25005,FFF,2013J,576681,-149,-15
25006,FFF,2013J,576704,-144,
25007,FFF,2013J,576765,-32,
25008,FFF,2013J,576780,-90,
25009,FFF,2013J,576789,-59,
25010,FFF,2013J,576791,-127,
25011,FFF,2013J,576813,-134,
25012,FFF,2013J,576856,-177,
25013,FFF,2013J,576888,-149,
25014,FFF,2013J,576921,-172,
25015,FFF,2013J,576943,-146,-140
25016,FFF,2013J,576972,-127,166
25017,FFF,2013J,577042,-144,
25018,FFF,2013J,577149,-92,
25019,FFF,2013J,577222,-107,
25020,FFF,2013J,577371,-107,-44
25021,FFF,2013J,577389,13,
25022,FFF,2013J,577396,-169,73
25023,FFF,2013J,577404,-176,
25024,FFF,2013J,577454,-109,77
25025,FFF,2013J,577476,-149,
25026,FFF,2013J,577533,-172,98
25027,FFF,2013J,577605,-156,
25028,FFF,2013J,577607,-128,
25029,FFF,2013J,577640,-79,227
25030,FFF,2013J,577673,-141,-84
25031,FFF,2013J,577688,-172,0
25032,FFF,2013J,577721,-144,20
25033,FFF,2013J,577763,-99,
25034,FFF,2013J,577764,-149,
25035,FFF,2013J,577797,-172,101
25036,FFF,2013J,577867,-149,
25037,FFF,2013J,577922,-124,
25038,FFF,2013J,577959,-102,
25039,FFF,2013J,577999,-148,
25040,FFF,2013J,578050,-19,
25041,FFF,2013J,578152,-85,13
25042,FFF,2013J,578199,-74,
25043,FFF,2013J,578208,-158,107
25044,FFF,2013J,578258,-9,19
25045,FFF,2013J,578259,-144,0
25046,FFF,2013J,578276,-60,
25047,FFF,2013J,578281,-144,
25048,FFF,2013J,578492,-67,
25049,FFF,2013J,578497,-135,
25050,FFF,2013J,578519,-96,
25051,FFF,2013J,578547,-132,
25052,FFF,2013J,578550,-129,45
25053,FFF,2013J,578561,-106,
25054,FFF,2013J,578599,-169,132
25055,FFF,2013J,578649,-72,-39
25056,FFF,2013J,578744,-60,
25057,FFF,2013J,579038,-136,
25058,FFF,2013J,579064,-148,144
25059,FFF,2013J,579069,-165,47
25060,FFF,2013J,579115,-65,
25061,FFF,2013J,579176,-59,
25062,FFF,2013J,579257,-88,
25063,FFF,2013J,579278,-135,
25064,FFF,2013J,579307,-157,12
25065,FFF,2013J,579354,-81,70
25066,FFF,2013J,579361,-144,0
25067,FFF,2013J,579415,-142,
25068,FFF,2013J,579416,-67,
25069,FFF,2013J,579482,-65,
25070,FFF,2013J,579506,-123,
25071,FFF,2013J,579526,-149,
25072,FFF,2013J,579557,-154,
25073,FFF,2013J,579685,-148,
25074,FFF,2013J,579737,-114,
25075,FFF,2013J,580317,-100,
25076,FFF,2013J,580342,-80,
25077,FFF,2013J,580358,-142,-8
25078,FFF,2013J,580380,-42,
25079,FFF,2013J,580477,-42,167
25080,FFF,2013J,580484,-66,
25081,FFF,2013J,580533,-161,0
25082,FFF,2013J,580555,-138,
25083,FFF,2013J,580657,-67,
25084,FFF,2013J,580658,-148,-107
25085,FFF,2013J,580702,-19,
25086,FFF,2013J,580709,-130,
25087,FFF,2013J,580743,-144,
25088,FFF,2013J,580755,-66,-45
25089,FFF,2013J,580771,-120,-17
25090,FFF,2013J,580779,-116,
25091,FFF,2013J,580824,-149,45
25092,FFF,2013J,580842,-42,
25093,FFF,2013J,580867,-149,
25094,FFF,2013J,581034,-144,
25095,FFF,2013J,581135,-124,
25096,FFF,2013J,581219,-53,171
25097,FFF,2013J,581253,-49,
25098,FFF,2013J,581261,-127,
25099,FFF,2013J,581307,-52,
25100,FFF,2013J,581332,-108,
25101,FFF,2013J,581341,-32,54
25102,FFF,2013J,581342,-136,
25103,FFF,2013J,581410,-144,
25104,FFF,2013J,581412,-12,
25105,FFF,2013J,581486,-136,
25106,FFF,2013J,581490,-96,
25107,FFF,2013J,581523,-32,
25108,FFF,2013J,581532,-109,
25109,FFF,2013J,581563,-156,98
25110,FFF,2013J,581574,-156,
25111,FFF,2013J,581614,-154,
25112,FFF,2013J,581616,-156,
25113,FFF,2013J,581656,-87,
25114,FFF,2013J,581700,-29,
25115,FFF,2013J,581716,-120,-103
25116,FFF,2013J,581769,-136,
25117,FFF,2013J,581770,-153,
25118,FFF,2013J,581787,-102,
25119,FFF,2013J,581796,-100,
25120,FFF,2013J,581810,-36,
25121,FFF,2013J,581836,-31,
25122,FFF,2013J,581838,-96,
25123,FFF,2013J,581897,-142,-130
25124,FFF,2013J,582003,-144,152
25125,FFF,2013J,582063,-150,
25126,FFF,2013J,582080,-114,
25127,FFF,2013J,582108,-149,
25128,FFF,2013J,582125,-32,
25129,FFF,2013J,582154,-35,0
25130,FFF,2013J,582181,-149,0
25131,FFF,2013J,582235,-117,
25132,FFF,2013J,582251,-121,9
25133,FFF,2013J,582275,-149,
25134,FFF,2013J,582282,-17,174
25135,FFF,2013J,582311,-150,
25136,FFF,2013J,582364,-144,
25137,FFF,2013J,582392,-130,
25138,FFF,2013J,582494,-127,
25139,FFF,2013J,582510,-89,
25140,FFF,2013J,582562,-87,
25141,FFF,2013J,582629,-63,48
25142,FFF,2013J,582665,-142,0
25143,FFF,2013J,582677,-56,
25144,FFF,2013J,582679,-102,-96
25145,FFF,2013J,582690,-120,-32
25146,FFF,2013J,582705,-109,
25147,FFF,2013J,582790,-138,
25148,FFF,2013J,582842,-127,-68
25149,FFF,2013J,582950,-144,
25150,FFF,2013J,582992,-92,110
25151,FFF,2013J,583033,-142,-37
25152,FFF,2013J,583051,-53,93
25153,FFF,2013J,583070,-144,
25154,FFF,2013J,583081,-144,0
25155,FFF,2013J,583121,-28,
25156,FFF,2013J,583128,-79,126
25157,FFF,2013J,583131,-44,
25158,FFF,2013J,583149,-107,
25159,FFF,2013J,583202,-141,
25160,FFF,2013J,583232,-100,
25161,FFF,2013J,583236,-108,
25162,FFF,2013J,583286,-100,
25163,FFF,2013J,583381,-31,
25164,FFF,2013J,583526,-67,
25165,FFF,2013J,583591,-141,0
25166,FFF,2013J,583599,-27,
25167,FFF,2013J,583741,-52,
25168,FFF,2013J,583824,-143,
25169,FFF,2013J,583826,-121,-2
25170,FFF,2013J,583840,-143,3
25171,FFF,2013J,583867,-99,
25172,FFF,2013J,583966,-127,
25173,FFF,2013J,583993,-74,
25174,FFF,2013J,584040,-65,
25175,FFF,2013J,584078,-52,
25176,FFF,2013J,584111,-121,
25177,FFF,2013J,584210,-138,
25178,FFF,2013J,584214,-125,
25179,FFF,2013J,584225,-53,
25180,FFF,2013J,584362,-141,219
25181,FFF,2013J,584446,-138,
25182,FFF,2013J,584468,-138,
25183,FFF,2013J,584546,-100,
25184,FFF,2013J,584550,-120,
25185,FFF,2013J,584594,-86,
25186,FFF,2013J,584601,-46,
25187,FFF,2013J,584673,-138,11
25188,FFF,2013J,584687,-32,
25189,FFF,2013J,584749,-138,0
25190,FFF,2013J,584771,-74,
25191,FFF,2013J,584792,-138,0
25192,FFF,2013J,584806,-29,
25193,FFF,2013J,585033,-73,
25194,FFF,2013J,585050,-135,131
25195,FFF,2013J,585093,-32,
25196,FFF,2013J,585128,-134,
25197,FFF,2013J,585149,-125,47
25198,FFF,2013J,585162,-134,
25199,FFF,2013J,585166,-135,
25200,FFF,2013J,585222,-109,
25201,FFF,2013J,585230,-35,
25202,FFF,2013J,585290,-95,235
25203,FFF,2013J,585301,-134,
25204,FFF,2013J,585305,-63,
25205,FFF,2013J,585383,-135,
25206,FFF,2013J,585389,-37,-2
25207,FFF,2013J,585409,-134,
25208,FFF,2013J,585449,-135,
25209,FFF,2013J,585454,-120,-109
25210,FFF,2013J,585466,-113,
25211,FFF,2013J,585484,-43,
25212,FFF,2013J,585574,-94,
25213,FFF,2013J,585615,-130,
25214,FFF,2013J,585659,-132,
25215,FFF,2013J,585724,-132,122
25216,FFF,2013J,585731,-99,
25217,FFF,2013J,585825,-32,97
25218,FFF,2013J,585942,-129,
25219,FFF,2013J,585965,-102,
25220,FFF,2013J,586011,-129,9
25221,FFF,2013J,586034,-60,
25222,FFF,2013J,586080,-129,
25223,FFF,2013J,586112,-67,-58
25224,FFF,2013J,586224,-129,
25225,FFF,2013J,586233,-129,
25226,FFF,2013J,586246,-129,
25227,FFF,2013J,586249,-129,0
25228,FFF,2013J,586251,-128,58
25229,FFF,2013J,586259,-102,
25230,FFF,2013J,586281,-107,130
25231,FFF,2013J,586428,-128,
25232,FFF,2013J,586445,-127,-51
25233,FFF,2013J,586446,-127,
25234,FFF,2013J,586468,-122,
25235,FFF,2013J,586477,-127,
25236,FFF,2013J,586483,-127,
25237,FFF,2013J,586510,-127,6
25238,FFF,2013J,586518,-95,
25239,FFF,2013J,586543,-114,56
25240,FFF,2013J,586594,-63,
25241,FFF,2013J,586620,-86,-5
25242,FFF,2013J,586642,-59,
25243,FFF,2013J,586705,-121,
25244,FFF,2013J,586719,-43,
25245,FFF,2013J,586753,-127,
25246,FFF,2013J,586758,-120,
25247,FFF,2013J,586781,-38,
25248,FFF,2013J,586784,-127,
25249,FFF,2013J,586808,-113,
25250,FFF,2013J,586851,-22,444
25251,FFF,2013J,586855,-125,
25252,FFF,2013J,586891,-124,
25253,FFF,2013J,586906,-65,96
25254,FFF,2013J,586925,-79,
25255,FFF,2013J,586935,-29,
25256,FFF,2013J,586957,-53,
25257,FFF,2013J,586974,-117,
25258,FFF,2013J,587126,-89,
25259,FFF,2013J,587178,-124,
25260,FFF,2013J,587195,-107,53
25261,FFF,2013J,587286,-44,
25262,FFF,2013J,587294,-122,
25263,FFF,2013J,587308,-108,
25264,FFF,2013J,587324,-102,174
25265,FFF,2013J,587334,-35,
25266,FFF,2013J,587369,-114,
25267,FFF,2013J,587435,-115,
25268,FFF,2013J,587451,-95,
25269,FFF,2013J,587456,-122,
25270,FFF,2013J,587462,-107,
25271,FFF,2013J,587594,-59,
25272,FFF,2013J,587611,-121,
25273,FFF,2013J,587619,-88,
25274,FFF,2013J,587659,-117,0
25275,FFF,2013J,587685,-109,
25276,FFF,2013J,587690,-74,
25277,FFF,2013J,587783,-32,
25278,FFF,2013J,587848,-38,
25279,FFF,2013J,587859,-120,179
25280,FFF,2013J,587868,-117,
25281,FFF,2013J,587881,-49,219
25282,FFF,2013J,587912,-67,-2
25283,FFF,2013J,587934,-115,-108
25284,FFF,2013J,587976,-102,164
25285,FFF,2013J,588052,-45,
25286,FFF,2013J,588128,-102,
25287,FFF,2013J,588131,-59,
25288,FFF,2013J,588156,-116,
25289,FFF,2013J,588175,-52,142
25290,FFF,2013J,588236,-79,
25291,FFF,2013J,588261,-99,
25292,FFF,2013J,588360,-116,-17
25293,FFF,2013J,588539,-92,-31
25294,FFF,2013J,588560,-115,
25295,FFF,2013J,588597,-86,
25296,FFF,2013J,588672,-89,
25297,FFF,2013J,588796,-74,2
25298,FFF,2013J,588914,-109,
25299,FFF,2013J,588925,-67,
25300,FFF,2013J,588971,-74,
25301,FFF,2013J,589003,-74,
25302,FFF,2013J,589014,-59,
25303,FFF,2013J,589017,-74,-12
25304,FFF,2013J,589099,-108,
25305,FFF,2013J,589178,-53,
25306,FFF,2013J,589196,-78,30
25307,FFF,2013J,589263,-42,
25308,FFF,2013J,589267,-99,11
25309,FFF,2013J,589295,-113,
25310,FFF,2013J,589303,-108,
25311,FFF,2013J,589326,-88,
25312,FFF,2013J,589409,-106,
25313,FFF,2013J,589441,-109,228
25314,FFF,2013J,589474,-102,
25315,FFF,2013J,589490,-95,
25316,FFF,2013J,589559,-91,
25317,FFF,2013J,589578,-101,
25318,FFF,2013J,589583,-38,
25319,FFF,2013J,589587,-72,
25320,FFF,2013J,589594,-74,93
25321,FFF,2013J,589605,-106,
25322,FFF,2013J,589665,-95,-26
25323,FFF,2013J,589707,-80,
25324,FFF,2013J,589749,-35,
25325,FFF,2013J,589768,-108,-17
25326,FFF,2013J,589782,-108,
25327,FFF,2013J,589828,-17,157
25328,FFF,2013J,589843,-79,
25329,FFF,2013J,589860,-108,
25330,FFF,2013J,589948,-108,
25331,FFF,2013J,590128,-108,
25332,FFF,2013J,590188,-35,
25333,FFF,2013J,590189,-106,
25334,FFF,2013J,590226,-36,
25335,FFF,2013J,590241,-108,
25336,FFF,2013J,590289,-18,
25337,FFF,2013J,590328,-108,
25338,FFF,2013J,590403,-63,
25339,FFF,2013J,590461,-106,
25340,FFF,2013J,590462,-91,121
25341,FFF,2013J,590466,-106,0
25342,FFF,2013J,590494,-100,-8
25343,FFF,2013J,590499,-65,
25344,FFF,2013J,590545,-106,-96
25345,FFF,2013J,590548,-106,72
25346,FFF,2013J,590555,-99,-46
25347,FFF,2013J,590571,-106,-85
25348,FFF,2013J,590701,-106,
25349,FFF,2013J,590707,-46,
25350,FFF,2013J,590714,-102,
25351,FFF,2013J,590749,-49,72
25352,FFF,2013J,590815,-99,-87
25353,FFF,2013J,590824,-74,
25354,FFF,2013J,590849,-102,
25355,FFF,2013J,590898,-100,0
25356,FFF,2013J,590907,-102,
25357,FFF,2013J,590980,-80,
25358,FFF,2013J,590989,-102,
25359,FFF,2013J,591008,-100,101
25360,FFF,2013J,591015,-72,0
25361,FFF,2013J,591055,-80,
25362,FFF,2013J,591057,-60,-11
25363,FFF,2013J,591078,-102,
25364,FFF,2013J,591219,-95,
25365,FFF,2013J,591343,-66,
25366,FFF,2013J,591394,-80,
25367,FFF,2013J,591403,-37,
25368,FFF,2013J,591411,-100,-3
25369,FFF,2013J,591412,-101,
25370,FFF,2013J,591516,-85,
25371,FFF,2013J,591581,-72,
25372,FFF,2013J,591613,-91,146
25373,FFF,2013J,591620,-100,-3
25374,FFF,2013J,591638,-91,0
25375,FFF,2013J,591655,-59,221
25376,FFF,2013J,591661,-79,0
25377,FFF,2013J,591677,-100,-12
25378,FFF,2013J,591685,-43,
25379,FFF,2013J,591692,-100,
25380,FFF,2013J,591695,-63,
25381,FFF,2013J,591735,-50,
25382,FFF,2013J,591765,-86,
25383,FFF,2013J,591872,-95,
25384,FFF,2013J,591893,-31,
25385,FFF,2013J,591940,-86,
25386,FFF,2013J,591975,-95,
25387,FFF,2013J,592002,4,
25388,FFF,2013J,592007,-91,
25389,FFF,2013J,592014,-95,
25390,FFF,2013J,592092,-84,
25391,FFF,2013J,592142,-53,
25392,FFF,2013J,592168,-99,
25393,FFF,2013J,592203,-74,
25394,FFF,2013J,592206,-22,
25395,FFF,2013J,592259,-86,
25396,FFF,2013J,592370,-74,
25397,FFF,2013J,592373,-74,
25398,FFF,2013J,592437,-91,79
25399,FFF,2013J,592450,-95,156
25400,FFF,2013J,592458,-94,-87
25401,FFF,2013J,592476,-95,
25402,FFF,2013J,592538,-87,51
25403,FFF,2013J,592550,-90,
25404,FFF,2013J,592563,-45,0
25405,FFF,2013J,592607,-81,98
25406,FFF,2013J,592616,-95,
25407,FFF,2013J,592631,-28,
25408,FFF,2013J,592634,-83,
25409,FFF,2013J,592640,-87,
25410,FFF,2013J,592689,-74,
25411,FFF,2013J,592763,-95,
25412,FFF,2013J,592781,-60,
25413,FFF,2013J,592789,-46,
25414,FFF,2013J,592810,-94,
25415,FFF,2013J,592856,-45,
25416,FFF,2013J,592924,-90,
25417,FFF,2013J,592939,-88,-30
25418,FFF,2013J,593022,-31,
25419,FFF,2013J,593104,-95,226
25420,FFF,2013J,593139,-53,
25421,FFF,2013J,593157,-25,10
25422,FFF,2013J,593206,-94,47
25423,FFF,2013J,593272,-43,
25424,FFF,2013J,593320,-42,
25425,FFF,2013J,593459,-80,
25426,FFF,2013J,593492,-94,
25427,FFF,2013J,593511,-94,-19
25428,FFF,2013J,593532,-94,-17
25429,FFF,2013J,593535,-79,
25430,FFF,2013J,593585,-91,
25431,FFF,2013J,593617,-59,45
25432,FFF,2013J,593670,-81,
25433,FFF,2013J,593671,-88,
25434,FFF,2013J,593681,-31,
25435,FFF,2013J,593755,-91,
25436,FFF,2013J,593780,-49,
25437,FFF,2013J,593823,-67,
25438,FFF,2013J,593865,-91,-54
25439,FFF,2013J,593904,-60,
25440,FFF,2013J,593953,-79,
25441,FFF,2013J,593970,-90,
25442,FFF,2013J,594044,-17,
25443,FFF,2013J,594076,-25,209
25444,FFF,2013J,594119,-86,
25445,FFF,2013J,594139,-49,
25446,FFF,2013J,594162,-80,
25447,FFF,2013J,594184,-81,
25448,FFF,2013J,594205,-46,
25449,FFF,2013J,594221,-63,-4
25450,FFF,2013J,594250,-52,
25451,FFF,2013J,594280,-31,
25452,FFF,2013J,594291,-87,
25453,FFF,2013J,594319,-71,
25454,FFF,2013J,594326,-88,
25455,FFF,2013J,594341,-57,-4
25456,FFF,2013J,594342,-58,
25457,FFF,2013J,594359,-18,
25458,FFF,2013J,594360,-42,
25459,FFF,2013J,594376,-50,230
25460,FFF,2013J,594395,-88,215
25461,FFF,2013J,594404,-30,
25462,FFF,2013J,594406,-88,
25463,FFF,2013J,594454,-84,
25464,FFF,2013J,594470,-37,
25465,FFF,2013J,594505,-88,
25466,FFF,2013J,594506,-88,
25467,FFF,2013J,594510,-79,46
25468,FFF,2013J,594546,-49,
25469,FFF,2013J,594547,-88,
25470,FFF,2013J,594558,-79,
25471,FFF,2013J,594576,-86,
25472,FFF,2013J,594596,-35,
25473,FFF,2013J,594603,-45,-15
25474,FFF,2013J,594615,-49,167
